,Unnamed: 0,label,text
5288,10989,negative,"@USAirways that's incorrect. Four people, last flight of the night, with our bags. #horriblecustomerservice"
5289,13670,negative,"@AmericanAir I've been on hold for 4 hrs, no call bk either. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz"
5290,2179,negative,@united Did I mention that I was ON THE PLANE so is my luggage. My luggage that I'm not going to have for how many days.
5291,13461,negative,@AmericanAir Phone just disconnects if you stay on the line. Need to checkout of hotel in 2 hrs &amp; have no place to go. Can't keep calling.
5292,13526,negative,@AmericanAir trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!
5293,12395,neutral,@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??
5294,2759,negative,@united Don't ask me to be patient without offering something in return.
5295,2108,negative,@united 25 min hold has now progressed to over an hour...919-675-0985
5296,9546,negative,"@USAirways 8 hour delay pho-mia, your airline is bad and getting worse, Foolish for american to merge.  You treat your customers like crap"
5297,1026,negative,@united have been waiting 2 days for my military bags from an airport 3 hours away from me. Horrible.
5298,3685,positive,"@united #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family"
5299,13717,negative,@AmericanAir why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!
5300,240,neutral,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax
5301,6983,negative,@JetBlue you really should be more proactive with passengers when you know the entertainment system isn't working. At least let me get a mag
5302,2690,negative,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot."
5303,12864,negative,@AmericanAir what's done is done. Not much you can do at this point. Trip is already over.
5304,11258,negative,@USAirways Unfortunately I doubt that the consistently subpar service will improve with the @AmericanAir merger. #USAirways
5305,11160,neutral,@USAirways @AmericanAir for frequent flyer miles can we schedule interchangeably and get credit?
5306,14133,positive,@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!
5307,10603,positive,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice
5308,13770,neutral,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?
5309,6401,negative,@SouthwestAir please help on hold forever to check in for flight
5310,9491,negative,@USAirways how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating
5311,820,negative,"@united Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!"
5312,7761,neutral,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE
5313,10565,neutral,@USAirways Flight 1815 (N747UW) arrives at @FlyTPA following flight from @PHLAirport http://t.co/TtLwZgIyAg
5314,1183,negative,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?
5315,7024,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/1incNCaV4n” - wow
5316,5013,negative,@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.
5317,11021,negative,"@USAirways due to your expensive change fees either. Out of all the airlines, we chose yours, all do you could screw us. STRANDED!! No help!"
5318,10774,negative,@USAirways Wishing we had our luggage. 2 days now. Had to pay our way from St Thomas to San Juan. Spent extra $$$ because of this mess up.
5319,12063,neutral,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.
5320,12983,negative,"@AmericanAir she was rude, unprofessional,  not helpful in helping me try and get home. As a #aaadvantage #loyal aa customer dissatisfied!"
5321,5951,positive,@SouthwestAir is the best airline out there no one is better than them #OneLove #Southwest #bestairline
5322,969,negative,@united of course I did. The bag should be here by now :( #frustrated
5323,9592,negative,"@USAirways. On hold 2hrs after my flight was Cancelled Flightled &amp; ""Anthony"" was beyond rude and not helpful! @AmericanAir they're weighing you down."
5324,9819,neutral,"@USAirways sorry, we are in Philly. Should've told you that."
5325,11260,negative,"@USAirways I didn't Cancelled Flight my flight, you did. Than you loved me to another flight and forgot my bags"
5326,8843,neutral,@JetBlue Airways Sees Significant Drop in Short Interest (JBLU) - Mideast Time http://t.co/SSBaUJtOuW
5327,7408,negative,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U
5328,6528,neutral,"@SouthwestAir I'm scheduled to come back tomorrow, finally but I don't know SWA hasn't flown out of @Fly_Nashville yet but @Delta has"
5329,624,negative,@united how do I get my account number if your website says email is unavailable?
5330,5219,negative,@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.
5331,10159,negative,@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed
5332,9747,negative,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting
5333,8244,positive,"@JetBlue Although it wasn't totally the answer I was looking for, I appreciate the prompt response."
5334,982,negative,@united you are easily the worst company I have ever experienced. You have lost someone's personal possessions &amp; you couldn't care less!....
5335,4819,negative,@SouthwestAir me again! I was just trying to rebook fare on wanna get away pricing and it disappeared in time I refreshed. Is this normal?
5336,11881,negative,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.
5337,10607,negative,@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website
5338,199,positive,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue
5339,4212,negative,@united quick response offering assistance but lack of follow through - not really the service I was expecting
5340,12544,negative,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks"
5341,5010,neutral,@SouthwestAir Arkansas Gov. plans to sign Governor SB-202 that legalizes discrimination of LGBT.Can you lend your voice to a state boycott?
5342,10358,negative,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service
5343,5659,neutral,@SouthwestAir Maybe it is just a machine...
5344,5523,neutral,@SouthwestAir I will tell marry a lamp if you give me tickets to the Vegas show please I am desperate
5345,2092,negative,@united look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC. http://t.co/6Kp4m0R1f7
5346,5676,negative,@SouthwestAir you could be a little more accommodating with extending my flight credit.Whats 10 extra days!#notahappytraveler
5347,6080,positive,@SouthwestAir I ❤️ you! The only airline that understands us military families and our unpredictable changes. Pound it 👊
5348,3781,negative,@united Just had the worst experience ever flying with you
5349,163,negative,@VirginAmerica is the website down?
5350,2443,negative,@united U BUMS HOW DO U LOSE THE BIGGEST BAG ON THE FLIGHT
5351,3354,negative,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.
5352,7018,neutral,“@JetBlue: Our fleet's on fleek. http://t.co/cRFrwpc1Sx”😂😂😂
5353,14316,negative,@AmericanAir even with calls you haven't been able to help us anyway. #nevergettinghome
5354,2413,negative,"@united employees are the angriest, angst-iest group of people anywhere (except for Tasha at check-in at IAH.) @dad_or_alive"
5355,13558,negative,@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated
5356,13235,negative,"@AmericanAir Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes."
5357,3740,negative,"@united and btw, the @Virgin and @JetBlue managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!"
5358,10387,negative,@USAirways likelihood of PHL to BDL actually leaving tonight? 2 hour delay so far!
5359,3478,neutral,@united Trying to locate passenger that landed 2 hrs ago in @HeathrowAirport UA938. can you assist? Is flight still in customs? PLEASE help
5360,13578,negative,@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview
5361,12925,negative,"@AmericanAir I ended up emailing my #Complaint to customer.relations@aa.com, hope that works. #TravelProblems"
5362,3366,neutral,@united online inchecking able in the Netherlands (ams)?
5363,4707,positive,@SouthwestAir  thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.
5364,2299,negative,@united my flight is Late Flight due to mechanical issues 3 of 4 flights in past 10 days!
5365,12047,negative,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today."
5366,8221,negative,@JetBlue @lopezlaymari what a patronizing response to a legitimate issue
5367,10518,negative,@USAirways  And now your half assed plane is falling apart. Some one tell my family I love them! #DoBetter http://t.co/UA6doUA34l
5368,11968,negative,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned."
5369,13087,negative,"@AmericanAir, ask your new colleagues @USAirways how they handled US 728 on 21 Feb. I expect to be made whole again. Check complaint inbox."
